Time [s],Current [A],Voltage [V],C-rate,Total capacity lost to side reactions [A.h]
14100.0,0.06806160000000006,3.728280643686424,0.09999999999999998,0.02384123332681943
14160.0,0.06806160000000006,3.727956287275234,0.09999999999999998,0.023904556563958762
14220.0,0.06806160000000006,3.7276268012289098,0.09999999999999998,0.023967716613811984
14280.0,0.06806160000000006,3.7272918365412364,0.09999999999999998,0.024030712781647954
14340.0,0.06806160000000006,3.726951038405745,0.09999999999999998,0.024093543259428345
14400.0,0.06806160000000006,3.7266040489184844,0.09999999999999998,0.024156206764133048
14460.0,0.06806160000000006,3.726250485860416,0.09999999999999998,0.024218701959508006
14520.0,0.06806160000000006,3.7258899846212588,0.09999999999999998,0.02428102721526725
14580.0,0.06806160000000006,3.725522176617899,0.09999999999999998,0.024343181051787267
14640.0,0.06806160000000006,3.7251466755959495,0.09999999999999998,0.0244051463263007
14700.0,0.06806160000000006,3.724763167000703,0.09999999999999998,0.02446695059240984
14760.0,0.06806160000000006,3.724371298185493,0.09999999999999998,0.024528579402880567
14820.0,0.06806160000000006,3.7239707322331412,0.09999999999999998,0.02459002898922045
14880.0,0.06806160000000006,3.723561165834645,0.09999999999999998,0.02465129765550994
14940.0,0.06806160000000006,3.723142337328914,0.09999999999999998,0.024712383418297238
15000.0,0.06806160000000006,3.722713985304325,0.09999999999999998,0.024773284144810837
15060.0,0.06806160000000006,3.722275893863628,0.09999999999999998,0.024833997664362936
15120.0,0.06806160000000006,3.7218278673047553,0.09999999999999998,0.02489452153087992
15180.0,0.06806160000000006,3.721369755400845,0.09999999999999998,0.024954835892482336
15240.0,0.06806160000000006,3.7209015248204245,0.09999999999999998,0.02501497140800093
15300.0,0.06806160000000006,3.720423105478023,0.09999999999999998,0.025074912412567388
15360.0,0.06806160000000006,3.7199344902692477,0.09999999999999998,0.025134653335948855
15420.0,0.06806160000000006,3.7194357340753865,0.09999999999999998,0.025194192568620696
15480.0,0.06806160000000006,3.718926946861218,0.09999999999999998,0.025253527843748416
15540.0,0.06806160000000006,3.7184082956049758,0.09999999999999998,0.02531265706522115
15600.0,0.06806160000000006,3.7178799916657166,0.09999999999999998,0.025371578063679907
15660.0,0.06806160000000006,3.717342327319819,0.09999999999999998,0.025430288522572543
15720.0,0.06806160000000006,3.716795597485594,0.09999999999999998,0.02548876636477648
15780.0,0.06806160000000006,3.7162402650565887,0.09999999999999998,0.02554704683943802
15840.0,0.06806160000000006,3.715676749593116,0.09999999999999998,0.025605113747085215
15900.0,0.06806160000000006,3.715105536890931,0.09999999999999998,0.025662961473098895
15960.0,0.06806160000000006,3.7145271825392125,0.09999999999999998,0.025720589160147442
16020.0,0.06806160000000006,3.713942285731206,0.09999999999999998,0.025777995483517443
16080.0,0.06806160000000006,3.7133514694366294,0.09999999999999998,0.025835179354152134
16140.0,0.06806160000000006,3.712755472202081,0.09999999999999998,0.025892139724647375
16200.0,0.06806160000000006,3.712155016963031,0.09999999999999998,0.025948875633893136
16260.0,0.06806160000000006,3.711550847723345,0.09999999999999998,0.026005364951921336
16320.0,0.06806160000000006,3.710943798613978,0.09999999999999998,0.026061647125443246
16380.0,0.06806160000000006,3.7103346675696827,0.09999999999999998,0.026117706918844626
16440.0,0.06806160000000006,3.7097242739878813,0.09999999999999998,0.026173540440136516
16500.0,0.06806160000000006,3.7091134673615294,0.09999999999999998,0.026229148635514742
16560.0,0.06806160000000006,3.708503112321544,0.09999999999999998,0.026284531961849194
16620.0,0.06806160000000006,3.7078940743897206,0.09999999999999998,0.026339691262606168
16680.0,0.06806160000000006,3.70728718942057,0.09999999999999998,0.02639462740867404
16740.0,0.06806160000000006,3.706683292284918,0.09999999999999998,0.02644934158202773
16800.0,0.06806160000000006,3.7060831926863274,0.09999999999999998,0.02650381421349286
16860.0,0.06806160000000006,3.70548769823239,0.09999999999999998,0.02655808634265516
16920.0,0.06806160000000006,3.704897553324991,0.09999999999999998,0.026612145741210347
16980.0,0.06806160000000006,3.7043134687578485,0.09999999999999998,0.02666599043203269
17040.0,0.06806160000000006,3.703736129675066,0.09999999999999998,0.026719623255387404
17100.0,0.06806160000000006,3.703166182737375,0.09999999999999998,0.026773046730154966
17160.0,0.06806160000000006,3.7026042168239393,0.09999999999999998,0.026826263504976317
17220.0,0.06806160000000006,3.7020508132600574,0.09999999999999998,0.026879276278372947
17280.0,0.06806160000000006,3.701506408810208,0.09999999999999998,0.026932088283193288
17340.0,0.06806160000000006,3.70097160332684,0.09999999999999998,0.026984669071694656
17400.0,0.06806160000000006,3.7004464116719404,0.09999999999999998,0.027037048533391828
17460.0,0.06806160000000006,3.6999315242454536,0.09999999999999998,0.027089267472164377
17520.0,0.06806160000000006,3.6994271245935204,0.09999999999999998,0.02714131179596123
17580.0,0.06806160000000006,3.6989333781046736,0.09999999999999998,0.027193174506120615
17640.0,0.06806160000000006,3.6984505287806604,0.09999999999999998,0.027244858717825914
17700.0,0.06806160000000006,3.697978636288026,0.09999999999999998,0.027296366830602842
17760.0,0.06806160000000006,3.6975178567530813,0.09999999999999998,0.02734770377766159
17820.0,0.06806160000000006,3.6970681699884427,0.09999999999999998,0.02739886894692022
17880.0,0.06806160000000006,3.6966297495054485,0.09999999999999998,0.027449840456815755
17940.0,0.06806160000000006,3.6962021556278444,0.09999999999999998,0.02750064452210059
18000.0,0.06806160000000006,3.6957856757550243,0.09999999999999998,0.027551316561417044
18060.0,0.06806160000000006,3.6953800678751314,0.09999999999999998,0.02760184555161938
18120.0,0.06806160000000006,3.6949852092036597,0.09999999999999998,0.027652226195426108
18180.0,0.06806160000000006,3.6946009035224363,0.09999999999999998,0.027702461951552623
18240.0,0.06806160000000006,3.6942270325296405,0.09999999999999998,0.027752554646339186
18300.0,0.06806160000000006,3.693863284183651,0.09999999999999998,0.02780250907454071
18360.0,0.06806160000000006,3.6935096060994743,0.09999999999999998,0.027852324330968112
18420.0,0.06806160000000006,3.693165649415599,0.09999999999999998,0.027901983438726928
18480.0,0.06806160000000006,3.6928309410558504,0.09999999999999998,0.027951507468981552
18540.0,0.06806160000000006,3.692505505700649,0.09999999999999998,0.028000925472614836
18600.0,0.06806160000000006,3.692188946074369,0.09999999999999998,0.028050228655243252
18660.0,0.06806160000000006,3.6918810410623575,0.09999999999999998,0.028099412626832652
18720.0,0.06806160000000006,3.691581427793632,0.09999999999999998,0.028148480094702232
18780.0,0.06806160000000006,3.69128995855986,0.09999999999999998,0.028197432329393517
18840.0,0.06806160000000006,3.6910061622473442,0.09999999999999998,0.02824627320402829
18900.0,0.06806160000000006,3.690730020199103,0.09999999999999998,0.028295001837927464
18960.0,0.06806160000000006,3.6904610349771465,0.09999999999999998,0.028343604178804067
19020.0,0.06806160000000006,3.69019882957881,0.09999999999999998,0.02839209678164602
19080.0,0.06806160000000006,3.689943331603174,0.09999999999999998,0.028440503177099615
19140.0,0.06806160000000006,3.6896941758124697,0.09999999999999998,0.028488816021137044
19200.0,0.06806160000000006,3.689451159041335,0.09999999999999998,0.02853703135818419
19260.0,0.06806160000000006,3.6892139423439683,0.09999999999999998,0.02858515087130949
19320.0,0.06806160000000006,3.6889824073649287,0.09999999999999998,0.028633175429105172
19380.0,0.06806160000000006,3.688756133095433,0.09999999999999998,0.028681107865304874
19440.0,0.06806160000000006,3.688535124289023,0.09999999999999998,0.028728947468297523
19500.0,0.06806160000000006,3.6883189514108325,0.09999999999999998,0.0287766818600944
19560.0,0.06806160000000006,3.6881073531571706,0.09999999999999998,0.02882432423704072
19620.0,0.06806160000000006,3.6879002478646052,0.09999999999999998,0.028871893716594845
19680.0,0.06806160000000006,3.6876973439757945,0.09999999999999998,0.028919379786941462
19740.0,0.06806160000000006,3.687498577892768,0.09999999999999998,0.0289667836175901
19800.0,0.06806160000000006,3.6873035871716873,0.09999999999999998,0.02901410798277223
19860.0,0.06806160000000006,3.6871123854598293,0.09999999999999998,0.02906135220051923
19920.0,0.06806160000000006,3.6869246086183534,0.09999999999999998,0.029108517294181693
19980.0,0.06806160000000006,3.686740288791423,0.09999999999999998,0.02915560305508482
20040.0,0.06806160000000006,3.6865591539710154,0.09999999999999998,0.029202596137662358
20100.0,0.06806160000000006,3.6863810548870557,0.09999999999999998,0.029249489991528595
20160.0,0.06806160000000006,3.686205847209139,0.09999999999999998,0.02929630898397361
20220.0,0.06806160000000006,3.6860332108664755,0.09999999999999998,0.02934306073982314
20280.0,0.06806160000000006,3.685863343689571,0.09999999999999998,0.02938975236767178
